instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_group
16758,2012-12-06,Winter,2012,12,0,0,4,1,1,0.26,0.2424,0.48,0.2836,1,43,44,Dingin
16759,2012-12-06,Winter,2012,12,1,0,4,1,1,0.26,0.2424,0.48,0.2836,0,16,16,Dingin
16760,2012-12-06,Winter,2012,12,2,0,4,1,1,0.24,0.2121,0.52,0.2836,0,9,9,Dingin
16761,2012-12-06,Winter,2012,12,3,0,4,1,1,0.22,0.2273,0.55,0.19399999999999998,0,2,2,Dingin
16762,2012-12-06,Winter,2012,12,4,0,4,1,1,0.22,0.2121,0.55,0.2985,1,8,9,Dingin
16763,2012-12-06,Winter,2012,12,5,0,4,1,1,0.22,0.2121,0.55,0.2836,0,32,32,Dingin
16764,2012-12-06,Winter,2012,12,6,0,4,1,1,0.22,0.2121,0.55,0.2985,2,122,124,Dingin
16765,2012-12-06,Winter,2012,12,7,0,4,1,1,0.22,0.2121,0.51,0.2985,8,381,389,Dingin
16767,2012-12-06,Winter,2012,12,9,0,4,1,1,0.24,0.2273,0.48,0.19399999999999998,19,257,276,Dingin
16768,2012-12-06,Winter,2012,12,10,0,4,1,1,0.24,0.2273,0.52,0.19399999999999998,23,122,145,Dingin
16769,2012-12-06,Winter,2012,12,11,0,4,1,1,0.26,0.2576,0.48,0.1642,16,162,178,Dingin
16770,2012-12-06,Winter,2012,12,12,0,4,1,1,0.28,0.3182,0.41,0.0,29,206,235,Dingin
16771,2012-12-06,Winter,2012,12,13,0,4,1,1,0.3,0.3333,0.39,0.0,33,212,245,Dingin
16772,2012-12-06,Winter,2012,12,14,0,4,1,1,0.3,0.3182,0.42,0.0896,37,175,212,Dingin
16773,2012-12-06,Winter,2012,12,15,0,4,1,1,0.32,0.3485,0.39,0.0,38,232,270,Sejuk
16774,2012-12-06,Winter,2012,12,16,0,4,1,1,0.32,0.3485,0.42,0.0,39,292,331,Sejuk
16775,2012-12-06,Winter,2012,12,17,0,4,1,1,0.3,0.3182,0.45,0.1045,31,586,617,Dingin
16776,2012-12-06,Winter,2012,12,18,0,4,1,1,0.28,0.2727,0.45,0.1642,23,542,565,Dingin
16777,2012-12-06,Winter,2012,12,19,0,4,1,1,0.26,0.2576,0.6,0.19399999999999998,13,360,373,Dingin
16778,2012-12-06,Winter,2012,12,20,0,4,1,2,0.24,0.2576,0.6,0.1045,5,222,227,Dingin
16779,2012-12-06,Winter,2012,12,21,0,4,1,2,0.24,0.2424,0.6,0.1343,7,184,191,Dingin
16780,2012-12-06,Winter,2012,12,22,0,4,1,1,0.24,0.2424,0.65,0.1642,2,131,133,Dingin
16781,2012-12-06,Winter,2012,12,23,0,4,1,1,0.24,0.2424,0.65,0.1642,0,93,93,Dingin
16782,2012-12-07,Winter,2012,12,0,0,5,1,1,0.24,0.2576,0.7,0.1045,3,45,48,Dingin
16783,2012-12-07,Winter,2012,12,1,0,5,1,2,0.24,0.2273,0.7,0.19399999999999998,2,26,28,Dingin
16784,2012-12-07,Winter,2012,12,2,0,5,1,2,0.26,0.2727,0.7,0.1343,0,11,11,Dingin
16785,2012-12-07,Winter,2012,12,3,0,5,1,2,0.26,0.2576,0.81,0.19399999999999998,0,5,5,Dingin
16786,2012-12-07,Winter,2012,12,4,0,5,1,1,0.26,0.2727,0.75,0.1045,0,10,10,Dingin
16787,2012-12-07,Winter,2012,12,5,0,5,1,2,0.26,0.2727,0.81,0.1045,1,25,26,Dingin
16788,2012-12-07,Winter,2012,12,6,0,5,1,2,0.28,0.2727,0.75,0.1642,0,84,84,Dingin
16789,2012-12-07,Winter,2012,12,7,0,5,1,3,0.28,0.2727,0.81,0.1642,3,212,215,Dingin
16790,2012-12-07,Winter,2012,12,8,0,5,1,2,0.3,0.2879,0.75,0.19399999999999998,11,430,441,Dingin
16791,2012-12-07,Winter,2012,12,9,0,5,1,2,0.3,0.303,0.81,0.1343,10,291,301,Dingin
16792,2012-12-07,Winter,2012,12,10,0,5,1,2,0.32,0.3182,0.76,0.1642,16,150,166,Sejuk
16793,2012-12-07,Winter,2012,12,11,0,5,1,2,0.32,0.3182,0.76,0.19399999999999998,20,183,203,Sejuk
16794,2012-12-07,Winter,2012,12,12,0,5,1,2,0.34,0.3333,0.71,0.19399999999999998,36,204,240,Sejuk
16795,2012-12-07,Winter,2012,12,13,0,5,1,2,0.36,0.3485,0.66,0.1343,23,197,220,Sejuk
16796,2012-12-07,Winter,2012,12,14,0,5,1,2,0.36,0.3485,0.71,0.1642,40,175,215,Sejuk
16797,2012-12-07,Winter,2012,12,15,0,5,1,2,0.36,0.3485,0.71,0.1642,34,269,303,Sejuk
16798,2012-12-07,Winter,2012,12,16,0,5,1,1,0.36,0.3485,0.76,0.1343,39,336,375,Sejuk
16799,2012-12-07,Winter,2012,12,17,0,5,1,2,0.38,0.3939,0.66,0.0,29,539,568,Sejuk
16800,2012-12-07,Winter,2012,12,18,0,5,1,2,0.38,0.3939,0.71,0.1045,25,473,498,Sejuk
16801,2012-12-07,Winter,2012,12,19,0,5,1,2,0.38,0.3939,0.76,0.0,15,337,352,Sejuk
16802,2012-12-07,Winter,2012,12,20,0,5,1,3,0.38,0.3939,0.76,0.1045,12,229,241,Sejuk
16803,2012-12-07,Winter,2012,12,21,0,5,1,2,0.36,0.3636,0.93,0.1045,9,162,171,Sejuk
16804,2012-12-07,Winter,2012,12,22,0,5,1,2,0.36,0.3636,0.93,0.0896,15,150,165,Sejuk
16805,2012-12-07,Winter,2012,12,23,0,5,1,2,0.36,0.3636,0.93,0.0896,6,116,122,Sejuk
16806,2012-12-08,Winter,2012,12,0,0,6,0,2,0.36,0.3636,0.93,0.0896,5,98,103,Sejuk
16807,2012-12-08,Winter,2012,12,1,0,6,0,2,0.36,0.3485,0.93,0.1343,16,84,100,Sejuk
16808,2012-12-08,Winter,2012,12,2,0,6,0,2,0.36,0.3485,0.93,0.1343,3,67,70,Sejuk
16809,2012-12-08,Winter,2012,12,3,0,6,0,2,0.36,0.3636,0.93,0.1045,6,23,29,Sejuk
16810,2012-12-08,Winter,2012,12,4,0,6,0,2,0.36,0.3788,0.93,0.0,3,9,12,Sejuk
16811,2012-12-08,Winter,2012,12,5,0,6,0,2,0.36,0.3636,0.93,0.1045,2,4,6,Sejuk
16812,2012-12-08,Winter,2012,12,6,0,6,0,2,0.36,0.3636,0.93,0.1045,1,19,20,Sejuk
16813,2012-12-08,Winter,2012,12,7,0,6,0,2,0.36,0.3636,1.0,0.0896,3,36,39,Sejuk
16814,2012-12-08,Winter,2012,12,8,0,6,0,2,0.38,0.3939,0.94,0.0896,5,106,111,Sejuk
16815,2012-12-08,Winter,2012,12,9,0,6,0,2,0.38,0.3939,0.94,0.0,17,153,170,Sejuk
16816,2012-12-08,Winter,2012,12,10,0,6,0,2,0.4,0.4091,0.87,0.1343,43,244,287,Sejuk
16817,2012-12-08,Winter,2012,12,11,0,6,0,2,0.4,0.4091,0.87,0.1045,63,341,404,Sejuk
16818,2012-12-08,Winter,2012,12,12,0,6,0,2,0.4,0.4091,0.87,0.2239,122,364,486,Sejuk
16819,2012-12-08,Winter,2012,12,13,0,6,0,2,0.4,0.4091,0.87,0.1642,148,399,547,Sejuk
16820,2012-12-08,Winter,2012,12,14,0,6,0,2,0.4,0.4091,0.87,0.2836,164,378,542,Sejuk
16821,2012-12-08,Winter,2012,12,15,0,6,0,1,0.42,0.4242,0.82,0.1642,167,374,541,Sejuk
16822,2012-12-08,Winter,2012,12,16,0,6,0,1,0.42,0.4242,0.82,0.1642,139,368,507,Sejuk
16823,2012-12-08,Winter,2012,12,17,0,6,0,1,0.38,0.3939,0.87,0.1343,77,268,345,Sejuk
16824,2012-12-08,Winter,2012,12,18,0,6,0,1,0.4,0.4091,0.87,0.1045,40,264,304,Sejuk
16825,2012-12-08,Winter,2012,12,19,0,6,0,1,0.4,0.4091,0.87,0.0,34,212,246,Sejuk
16826,2012-12-08,Winter,2012,12,20,0,6,0,2,0.36,0.3788,1.0,0.0,20,162,182,Sejuk
16827,2012-12-08,Winter,2012,12,21,0,6,0,2,0.36,0.3788,1.0,0.0,34,175,209,Sejuk
16828,2012-12-08,Winter,2012,12,22,0,6,0,2,0.38,0.3939,0.94,0.1045,23,137,160,Sejuk
16829,2012-12-08,Winter,2012,12,23,0,6,0,2,0.4,0.4091,0.94,0.0,18,144,162,Sejuk
16830,2012-12-09,Winter,2012,12,0,0,0,0,2,0.4,0.4091,0.87,0.1343,15,103,118,Sejuk
16831,2012-12-09,Winter,2012,12,1,0,0,0,2,0.4,0.4091,0.87,0.1045,17,85,102,Sejuk
16832,2012-12-09,Winter,2012,12,2,0,0,0,2,0.4,0.4091,0.87,0.1045,8,70,78,Sejuk
16833,2012-12-09,Winter,2012,12,3,0,0,0,2,0.4,0.4091,0.87,0.1045,14,34,48,Sejuk
16834,2012-12-09,Winter,2012,12,4,0,0,0,2,0.4,0.4091,0.94,0.1045,1,11,12,Sejuk
16835,2012-12-09,Winter,2012,12,5,0,0,0,2,0.4,0.4091,0.87,0.1045,0,8,8,Sejuk
16836,2012-12-09,Winter,2012,12,6,0,0,0,3,0.4,0.4091,0.94,0.1045,0,6,6,Sejuk
16837,2012-12-09,Winter,2012,12,7,0,0,0,3,0.4,0.4091,0.87,0.2239,1,22,23,Sejuk
16838,2012-12-09,Winter,2012,12,8,0,0,0,3,0.4,0.4091,0.87,0.1642,1,68,69,Sejuk
16839,2012-12-09,Winter,2012,12,9,0,0,0,2,0.4,0.4091,0.87,0.2537,9,94,103,Sejuk
16840,2012-12-09,Winter,2012,12,10,0,0,0,2,0.4,0.4091,0.87,0.2836,39,180,219,Sejuk
16841,2012-12-09,Winter,2012,12,11,0,0,0,2,0.4,0.4091,0.87,0.2985,40,210,250,Sejuk
16842,2012-12-09,Winter,2012,12,12,0,0,0,2,0.4,0.4091,0.82,0.2985,60,255,315,Sejuk
16843,2012-12-09,Winter,2012,12,13,0,0,0,2,0.38,0.3939,0.87,0.2836,65,220,285,Sejuk
16844,2012-12-09,Winter,2012,12,14,0,0,0,2,0.38,0.3939,0.87,0.19399999999999998,42,190,232,Sejuk
16845,2012-12-09,Winter,2012,12,15,0,0,0,3,0.36,0.3485,0.93,0.1642,25,200,225,Sejuk
16846,2012-12-09,Winter,2012,12,16,0,0,0,3,0.36,0.3485,0.93,0.1642,33,220,253,Sejuk
16847,2012-12-09,Winter,2012,12,17,0,0,0,3,0.36,0.3485,0.93,0.1343,20,209,229,Sejuk
16848,2012-12-09,Winter,2012,12,18,0,0,0,3,0.36,0.3636,0.93,0.0896,17,181,198,Sejuk
16849,2012-12-09,Winter,2012,12,19,0,0,0,3,0.38,0.3939,0.94,0.0896,12,110,122,Sejuk
16850,2012-12-09,Winter,2012,12,20,0,0,0,3,0.36,0.3636,1.0,0.0896,6,102,108,Sejuk
16851,2012-12-09,Winter,2012,12,21,0,0,0,2,0.36,0.3636,1.0,0.1045,10,86,96,Sejuk
16852,2012-12-09,Winter,2012,12,22,0,0,0,3,0.36,0.3636,0.93,0.1045,3,75,78,Sejuk
16853,2012-12-09,Winter,2012,12,23,0,0,0,3,0.36,0.3636,1.0,0.0896,3,48,51,Sejuk
16854,2012-12-10,Winter,2012,12,0,0,1,1,3,0.36,0.3636,1.0,0.0896,0,20,20,Sejuk
16855,2012-12-10,Winter,2012,12,1,0,1,1,2,0.36,0.3788,1.0,0.0,0,4,4,Sejuk
16856,2012-12-10,Winter,2012,12,2,0,1,1,2,0.38,0.3939,0.94,0.1045,2,3,5,Sejuk
16857,2012-12-10,Winter,2012,12,3,0,1,1,2,0.38,0.3939,0.94,0.1045,0,4,4,Sejuk
16858,2012-12-10,Winter,2012,12,4,0,1,1,2,0.38,0.3939,0.94,0.1045,3,9,12,Sejuk
16859,2012-12-10,Winter,2012,12,5,0,1,1,2,0.38,0.3939,0.94,0.1045,0,27,27,Sejuk
16860,2012-12-10,Winter,2012,12,6,0,1,1,2,0.38,0.3939,0.94,0.1642,2,121,123,Sejuk
16861,2012-12-10,Winter,2012,12,7,0,1,1,2,0.38,0.3939,0.94,0.2537,3,291,294,Sejuk
16862,2012-12-10,Winter,2012,12,8,0,1,1,2,0.42,0.4242,1.0,0.2537,9,575,584,Sejuk
16863,2012-12-10,Winter,2012,12,9,0,1,1,2,0.42,0.4242,1.0,0.2239,11,273,284,Sejuk
16864,2012-12-10,Winter,2012,12,10,0,1,1,2,0.44,0.4394,0.94,0.2239,12,121,133,Sejuk
16865,2012-12-10,Winter,2012,12,11,0,1,1,3,0.46,0.4545,0.94,0.2239,8,126,134,Sejuk
16866,2012-12-10,Winter,2012,12,12,0,1,1,3,0.44,0.4394,1.0,0.2239,23,150,173,Sejuk
16867,2012-12-10,Winter,2012,12,13,0,1,1,3,0.44,0.4394,1.0,0.2239,30,190,220,Sejuk
16868,2012-12-10,Winter,2012,12,14,0,1,1,2,0.5,0.4848,0.94,0.2239,31,179,210,Sejuk
16869,2012-12-10,Winter,2012,12,15,0,1,1,2,0.5,0.4848,0.87,0.1642,29,207,236,Sejuk
16870,2012-12-10,Winter,2012,12,16,0,1,1,2,0.5,0.4848,0.88,0.1045,37,308,345,Sejuk
16871,2012-12-10,Winter,2012,12,17,0,1,1,2,0.48,0.4697,0.82,0.2836,38,578,616,Sejuk
16872,2012-12-10,Winter,2012,12,18,0,1,1,2,0.46,0.4545,0.88,0.2836,20,544,564,Sejuk
16873,2012-12-10,Winter,2012,12,19,0,1,1,1,0.52,0.5,0.77,0.2836,18,409,427,Sejuk
16874,2012-12-10,Winter,2012,12,20,0,1,1,1,0.46,0.4545,0.88,0.2537,13,287,300,Sejuk
16875,2012-12-10,Winter,2012,12,21,0,1,1,2,0.46,0.4545,0.94,0.19399999999999998,21,224,245,Sejuk
16876,2012-12-10,Winter,2012,12,22,0,1,1,2,0.5,0.4848,0.82,0.2239,11,115,126,Sejuk
16877,2012-12-10,Winter,2012,12,23,0,1,1,1,0.46,0.4545,0.88,0.2537,8,76,84,Sejuk
16878,2012-12-11,Winter,2012,12,0,0,2,1,3,0.46,0.4545,0.77,0.4627,2,29,31,Sejuk
16879,2012-12-11,Winter,2012,12,1,0,2,1,1,0.42,0.4242,0.71,0.4478,1,7,8,Sejuk
16880,2012-12-11,Winter,2012,12,2,0,2,1,2,0.4,0.4091,0.66,0.3284,0,1,1,Sejuk
16881,2012-12-11,Winter,2012,12,3,0,2,1,3,0.36,0.3333,0.76,0.2836,0,3,3,Sejuk
16882,2012-12-11,Winter,2012,12,4,0,2,1,2,0.34,0.3182,0.76,0.2836,0,8,8,Sejuk
16883,2012-12-11,Winter,2012,12,5,0,2,1,3,0.34,0.303,0.71,0.3284,1,40,41,Sejuk
16884,2012-12-11,Winter,2012,12,6,0,2,1,2,0.34,0.303,0.71,0.2985,0,118,118,Sejuk
16885,2012-12-11,Winter,2012,12,7,0,2,1,1,0.34,0.303,0.66,0.4179,8,372,380,Sejuk
16887,2012-12-11,Winter,2012,12,9,0,2,1,1,0.34,0.303,0.61,0.3881,12,322,334,Sejuk
16888,2012-12-11,Winter,2012,12,10,0,2,1,1,0.36,0.3333,0.57,0.3284,12,142,154,Sejuk
16889,2012-12-11,Winter,2012,12,11,0,2,1,2,0.36,0.3333,0.53,0.3582,28,145,173,Sejuk
16890,2012-12-11,Winter,2012,12,12,0,2,1,2,0.36,0.3182,0.53,0.4478,13,213,226,Sejuk
16891,2012-12-11,Winter,2012,12,13,0,2,1,2,0.38,0.3939,0.5,0.2239,28,226,254,Sejuk
16892,2012-12-11,Winter,2012,12,14,0,2,1,2,0.38,0.3939,0.5,0.2239,19,185,204,Sejuk
16893,2012-12-11,Winter,2012,12,15,0,2,1,2,0.38,0.3939,0.5,0.2239,20,250,270,Sejuk
16894,2012-12-11,Winter,2012,12,16,0,2,1,2,0.38,0.3939,0.5,0.2239,24,334,358,Sejuk
16895,2012-12-11,Winter,2012,12,17,0,2,1,1,0.32,0.303,0.53,0.2239,21,580,601,Sejuk
16896,2012-12-11,Winter,2012,12,18,0,2,1,1,0.32,0.303,0.53,0.2239,23,523,546,Sejuk
16897,2012-12-11,Winter,2012,12,19,0,2,1,1,0.32,0.303,0.53,0.2239,21,412,433,Sejuk
16898,2012-12-11,Winter,2012,12,20,0,2,1,1,0.32,0.303,0.53,0.2239,9,248,257,Sejuk
16899,2012-12-11,Winter,2012,12,21,0,2,1,1,0.32,0.3182,0.53,0.19399999999999998,14,193,207,Sejuk
16900,2012-12-11,Winter,2012,12,22,0,2,1,1,0.3,0.2879,0.56,0.2239,6,100,106,Dingin
16901,2012-12-11,Winter,2012,12,23,0,2,1,1,0.3,0.2879,0.52,0.2239,4,60,64,Dingin
16902,2012-12-12,Winter,2012,12,0,0,3,1,1,0.3,0.303,0.52,0.1642,1,33,34,Dingin
16903,2012-12-12,Winter,2012,12,1,0,3,1,1,0.28,0.2727,0.61,0.2239,3,18,21,Dingin
16904,2012-12-12,Winter,2012,12,2,0,3,1,1,0.28,0.2727,0.56,0.1642,5,4,9,Dingin
16905,2012-12-12,Winter,2012,12,3,0,3,1,1,0.26,0.2727,0.6,0.1343,3,7,10,Dingin
16906,2012-12-12,Winter,2012,12,4,0,3,1,1,0.26,0.303,0.6,0.0,0,4,4,Dingin
16907,2012-12-12,Winter,2012,12,5,0,3,1,1,0.26,0.2576,0.6,0.19399999999999998,0,37,37,Dingin
16908,2012-12-12,Winter,2012,12,6,0,3,1,2,0.26,0.2424,0.6,0.2537,2,126,128,Dingin
16909,2012-12-12,Winter,2012,12,7,0,3,1,2,0.26,0.2576,0.6,0.19399999999999998,3,366,369,Dingin
16911,2012-12-12,Winter,2012,12,9,0,3,1,2,0.28,0.2879,0.61,0.1343,13,272,285,Dingin
16912,2012-12-12,Winter,2012,12,10,0,3,1,2,0.3,0.303,0.56,0.1642,20,116,136,Dingin
16913,2012-12-12,Winter,2012,12,11,0,3,1,2,0.32,0.303,0.49,0.2239,24,148,172,Sejuk
16914,2012-12-12,Winter,2012,12,12,0,3,1,2,0.34,0.3636,0.42,0.0,14,218,232,Sejuk
16915,2012-12-12,Winter,2012,12,13,0,3,1,2,0.34,0.3636,0.42,0.0,18,220,238,Sejuk
16916,2012-12-12,Winter,2012,12,14,0,3,1,2,0.34,0.3636,0.46,0.0,34,191,225,Sejuk
16917,2012-12-12,Winter,2012,12,15,0,3,1,2,0.34,0.3485,0.46,0.1045,21,207,228,Sejuk
16918,2012-12-12,Winter,2012,12,16,0,3,1,2,0.34,0.3333,0.46,0.1343,19,310,329,Sejuk
16919,2012-12-12,Winter,2012,12,17,0,3,1,2,0.32,0.303,0.53,0.2239,21,540,561,Sejuk
16920,2012-12-12,Winter,2012,12,18,0,3,1,2,0.32,0.303,0.49,0.2239,25,515,540,Sejuk
16921,2012-12-12,Winter,2012,12,19,0,3,1,2,0.3,0.2879,0.56,0.2239,18,384,402,Dingin
16922,2012-12-12,Winter,2012,12,20,0,3,1,1,0.3,0.2879,0.52,0.2836,25,243,268,Dingin
16923,2012-12-12,Winter,2012,12,21,0,3,1,2,0.3,0.2879,0.52,0.2537,16,186,202,Dingin
16924,2012-12-12,Winter,2012,12,22,0,3,1,2,0.3,0.2879,0.52,0.2239,4,118,122,Dingin
16925,2012-12-12,Winter,2012,12,23,0,3,1,2,0.28,0.2727,0.56,0.2239,3,76,79,Dingin
16926,2012-12-13,Winter,2012,12,0,0,4,1,2,0.28,0.2727,0.52,0.2239,1,31,32,Dingin
16927,2012-12-13,Winter,2012,12,1,0,4,1,2,0.28,0.2576,0.52,0.2836,4,19,23,Dingin
16928,2012-12-13,Winter,2012,12,2,0,4,1,2,0.26,0.2424,0.56,0.2537,3,5,8,Dingin
16929,2012-12-13,Winter,2012,12,3,0,4,1,2,0.26,0.2424,0.56,0.2836,0,2,2,Dingin
16930,2012-12-13,Winter,2012,12,4,0,4,1,2,0.26,0.2576,0.56,0.19399999999999998,0,8,8,Dingin
16931,2012-12-13,Winter,2012,12,5,0,4,1,2,0.26,0.2576,0.56,0.1642,2,31,33,Dingin
16932,2012-12-13,Winter,2012,12,6,0,4,1,1,0.26,0.2424,0.56,0.2537,2,112,114,Dingin
16933,2012-12-13,Winter,2012,12,7,0,4,1,1,0.24,0.2273,0.6,0.2239,5,380,385,Dingin
16935,2012-12-13,Winter,2012,12,9,0,4,1,1,0.28,0.2727,0.52,0.2537,25,300,325,Dingin
16936,2012-12-13,Winter,2012,12,10,0,4,1,1,0.32,0.303,0.45,0.2836,28,139,167,Sejuk
16937,2012-12-13,Winter,2012,12,11,0,4,1,1,0.34,0.3182,0.42,0.2537,25,164,189,Sejuk
16938,2012-12-13,Winter,2012,12,12,0,4,1,1,0.36,0.3333,0.4,0.2537,30,252,282,Sejuk
16939,2012-12-13,Winter,2012,12,13,0,4,1,1,0.36,0.3485,0.34,0.19399999999999998,41,230,271,Sejuk
16940,2012-12-13,Winter,2012,12,14,0,4,1,1,0.36,0.3485,0.34,0.1642,31,211,242,Sejuk
16941,2012-12-13,Winter,2012,12,15,0,4,1,1,0.36,0.3485,0.34,0.1343,40,240,280,Sejuk
16942,2012-12-13,Winter,2012,12,16,0,4,1,1,0.34,0.3485,0.39,0.1045,50,356,406,Sejuk
16943,2012-12-13,Winter,2012,12,17,0,4,1,1,0.32,0.3333,0.42,0.1045,43,507,550,Sejuk
16944,2012-12-13,Winter,2012,12,18,0,4,1,1,0.32,0.3333,0.42,0.1045,20,446,466,Sejuk
16945,2012-12-13,Winter,2012,12,19,0,4,1,1,0.3,0.303,0.45,0.1642,20,328,348,Dingin
16946,2012-12-13,Winter,2012,12,20,0,4,1,1,0.3,0.3333,0.45,0.0,6,235,241,Dingin
16947,2012-12-13,Winter,2012,12,21,0,4,1,1,0.28,0.3182,0.48,0.0,13,200,213,Dingin
16948,2012-12-13,Winter,2012,12,22,0,4,1,1,0.26,0.2879,0.6,0.0896,7,141,148,Dingin
16949,2012-12-13,Winter,2012,12,23,0,4,1,1,0.26,0.303,0.6,0.0,5,115,120,Dingin
16950,2012-12-14,Winter,2012,12,0,0,5,1,1,0.22,0.2576,0.64,0.0896,4,43,47,Dingin
16951,2012-12-14,Winter,2012,12,1,0,5,1,1,0.22,0.2576,0.69,0.0896,0,26,26,Dingin
16952,2012-12-14,Winter,2012,12,2,0,5,1,1,0.22,0.2727,0.69,0.0,3,6,9,Dingin
16953,2012-12-14,Winter,2012,12,3,0,5,1,1,0.2,0.2273,0.69,0.1045,0,12,12,Dingin
16954,2012-12-14,Winter,2012,12,4,0,5,1,1,0.2,0.2273,0.75,0.0896,1,9,10,Dingin
16955,2012-12-14,Winter,2012,12,5,0,5,1,1,0.2,0.2273,0.69,0.1045,0,34,34,Dingin
16956,2012-12-14,Winter,2012,12,6,0,5,1,1,0.16,0.1818,0.8,0.1045,1,112,113,Dingin
16957,2012-12-14,Winter,2012,12,7,0,5,1,1,0.2,0.2121,0.72,0.1045,3,305,308,Dingin
16958,2012-12-14,Winter,2012,12,8,0,5,1,1,0.2,0.2273,0.69,0.0896,13,623,636,Dingin
16959,2012-12-14,Winter,2012,12,9,0,5,1,1,0.24,0.2424,0.75,0.1343,13,330,343,Dingin
16960,2012-12-14,Winter,2012,12,10,0,5,1,1,0.26,0.2576,0.81,0.19399999999999998,28,162,190,Dingin
16961,2012-12-14,Winter,2012,12,11,0,5,1,1,0.32,0.303,0.65,0.19399999999999998,31,180,211,Sejuk
16962,2012-12-14,Winter,2012,12,12,0,5,1,1,0.36,0.3485,0.5,0.19399999999999998,29,244,273,Sejuk
16963,2012-12-14,Winter,2012,12,13,0,5,1,1,0.36,0.3485,0.5,0.2239,39,274,313,Sejuk
16964,2012-12-14,Winter,2012,12,14,0,5,1,1,0.4,0.4091,0.43,0.19399999999999998,48,251,299,Sejuk
16965,2012-12-14,Winter,2012,12,15,0,5,1,1,0.4,0.4091,0.47,0.1642,57,252,309,Sejuk
16966,2012-12-14,Winter,2012,12,16,0,5,1,1,0.38,0.3939,0.54,0.19399999999999998,45,372,417,Sejuk
16967,2012-12-14,Winter,2012,12,17,0,5,1,1,0.34,0.3333,0.57,0.1642,40,582,622,Sejuk
16968,2012-12-14,Winter,2012,12,18,0,5,1,1,0.36,0.3485,0.46,0.1343,23,432,455,Sejuk
16969,2012-12-14,Winter,2012,12,19,0,5,1,1,0.34,0.3485,0.53,0.0896,17,302,319,Sejuk
16970,2012-12-14,Winter,2012,12,20,0,5,1,1,0.32,0.3333,0.61,0.1343,12,209,221,Sejuk
16971,2012-12-14,Winter,2012,12,21,0,5,1,1,0.3,0.303,0.75,0.1642,7,165,172,Dingin
16972,2012-12-14,Winter,2012,12,22,0,5,1,1,0.28,0.2879,0.75,0.1045,4,134,138,Dingin
16973,2012-12-14,Winter,2012,12,23,0,5,1,1,0.28,0.303,0.75,0.0896,11,123,134,Dingin
16974,2012-12-15,Winter,2012,12,0,0,6,0,1,0.3,0.3333,0.7,0.0,4,90,94,Dingin
16975,2012-12-15,Winter,2012,12,1,0,6,0,2,0.26,0.2879,0.81,0.0896,9,86,95,Dingin
16976,2012-12-15,Winter,2012,12,2,0,6,0,1,0.26,0.303,0.81,0.0,6,63,69,Dingin
16977,2012-12-15,Winter,2012,12,3,0,6,0,2,0.24,0.2879,0.81,0.0,5,18,23,Dingin
16978,2012-12-15,Winter,2012,12,4,0,6,0,2,0.24,0.2576,0.87,0.1045,1,5,6,Dingin
16979,2012-12-15,Winter,2012,12,5,0,6,0,2,0.26,0.303,0.75,0.0,0,3,3,Dingin
16980,2012-12-15,Winter,2012,12,6,0,6,0,2,0.24,0.2879,0.75,0.0,0,11,11,Dingin
16981,2012-12-15,Winter,2012,12,7,0,6,0,2,0.24,0.2576,0.75,0.0896,1,47,48,Dingin
16982,2012-12-15,Winter,2012,12,8,0,6,0,2,0.26,0.2879,0.75,0.0896,8,111,119,Dingin
16983,2012-12-15,Winter,2012,12,9,0,6,0,1,0.26,0.2727,0.75,0.1045,17,203,220,Dingin
16984,2012-12-15,Winter,2012,12,10,0,6,0,1,0.32,0.3182,0.61,0.1642,23,250,273,Sejuk
16985,2012-12-15,Winter,2012,12,11,0,6,0,1,0.34,0.3485,0.61,0.0896,66,327,393,Sejuk
16986,2012-12-15,Winter,2012,12,12,0,6,0,1,0.38,0.3939,0.5,0.0896,89,364,453,Sejuk
16987,2012-12-15,Winter,2012,12,13,0,6,0,1,0.38,0.3939,0.54,0.2537,88,368,456,Sejuk
16988,2012-12-15,Winter,2012,12,14,0,6,0,1,0.4,0.4091,0.5,0.1642,92,334,426,Sejuk
16989,2012-12-15,Winter,2012,12,15,0,6,0,1,0.42,0.4242,0.47,0.0,95,352,447,Sejuk
16990,2012-12-15,Winter,2012,12,16,0,6,0,1,0.4,0.4091,0.5,0.1343,85,328,413,Sejuk
16991,2012-12-15,Winter,2012,12,17,0,6,0,1,0.4,0.4091,0.5,0.2239,35,274,309,Sejuk
16992,2012-12-15,Winter,2012,12,18,0,6,0,1,0.38,0.3939,0.58,0.1642,40,232,272,Sejuk
16993,2012-12-15,Winter,2012,12,19,0,6,0,1,0.36,0.3485,0.62,0.1343,32,225,257,Sejuk
16994,2012-12-15,Winter,2012,12,20,0,6,0,2,0.36,0.3485,0.57,0.19399999999999998,23,178,201,Sejuk
16995,2012-12-15,Winter,2012,12,21,0,6,0,1,0.36,0.3485,0.62,0.1343,15,169,184,Sejuk
16996,2012-12-15,Winter,2012,12,22,0,6,0,1,0.36,0.3485,0.62,0.19399999999999998,22,134,156,Sejuk
16997,2012-12-15,Winter,2012,12,23,0,6,0,2,0.36,0.3485,0.62,0.1343,11,108,119,Sejuk
